,typecode,generated,CAS,altitude,std,vertical_rate
106,A320,generated_CVAE,258.74192434692384,10112.51837890625,905.901810837011,1995.133740234375
107,A320,generated_CVAE,259.5897427368164,10172.486474609375,912.9235570730544,1799.04287109375
108,A320,generated_CVAE,260.41250759887697,10232.474342773437,919.3714711339229,1799.636044921875
109,A320,generated_CVAE,261.19615542602537,10288.776922851563,925.8025126371358,1689.07740234375
110,A320,generated_CVAE,262.1710939941406,10348.670875976562,931.6778472179918,1796.81859375
111,A320,generated_CVAE,263.12711895751954,10406.529998046875,936.8360750342297,1735.773662109375
112,A320,generated_CVAE,264.140975769043,10460.849947265626,941.5732791760954,1629.5984765625
113,A320,generated_CVAE,265.16589971923827,10513.758625976563,947.453858437888,1587.260361328125
114,A320,generated_CVAE,266.1876860961914,10566.6287578125,954.6547264129374,1586.103955078125
115,A320,generated_CVAE,267.14881921386717,10617.680173828125,961.3375632082415,1531.54248046875
116,A320,generated_CVAE,268.1111007385254,10671.884802734376,971.0040346335439,1626.1388671875
117,A320,generated_CVAE,269.1281614685059,10723.381038085938,982.8694168242646,1544.887060546875
118,A320,generated_CVAE,270.1730732421875,10775.289026367187,996.7839193865183,1557.2396484375
119,A320,generated_CVAE,271.1752642822266,10826.813595703125,1013.765873792295,1545.737080078125
120,A320,generated_CVAE,272.1214214477539,10878.966731445313,1032.5556443041962,1564.594072265625
121,A320,generated_CVAE,273.05558740234375,10932.804295898437,1051.630679595409,1615.12693359375
122,A320,generated_CVAE,273.9717463684082,10985.620169921875,1069.8659308670472,1584.476220703125
123,A320,generated_CVAE,274.9145003051758,11039.265833007812,1087.7453412739314,1609.369892578125
124,A320,generated_CVAE,275.7984915466309,11093.405438476562,1109.0217465575465,1624.1881640625
125,A320,generated_CVAE,276.70329318237305,11147.359794921875,1128.8008966845296,1618.630693359375
126,A320,generated_CVAE,277.5304122924805,11205.146009765625,1149.9914194415164,1733.5864453125
127,A320,generated_CVAE,278.32072897338867,11262.818043945312,1171.6204570086024,1730.161025390625
128,A320,generated_CVAE,279.1156827087402,11315.840853515625,1191.3847601362663,1590.684287109375
129,A320,generated_CVAE,279.8557469177246,11370.000680664063,1209.345964957586,1624.794814453125
130,A320,generated_CVAE,280.6034523620605,11425.61596484375,1227.4188030202395,1668.458525390625
131,A320,generated_CVAE,281.22683032226564,11482.164442382813,1250.6921632158135,1696.454326171875
132,A320,generated_CVAE,281.9341080932617,11537.45978125,1272.3124644015177,1658.860166015625
133,A320,generated_CVAE,282.61878289794925,11592.7697109375,1293.4829162114372,1659.297890625
134,A320,generated_CVAE,283.2321860961914,11650.42025,1315.4001621389452,1729.516171875
135,A320,generated_CVAE,283.8137619628906,11710.277833984375,1337.1683591412223,1795.72751953125
136,A320,generated_CVAE,284.3264647216797,11770.950203125,1359.470449336412,1820.17107421875
137,A320,generated_CVAE,284.7926103515625,11836.037783203124,1385.7211142736307,1952.62740234375
138,A320,generated_CVAE,285.29115155029297,11901.045248046876,1410.514574198717,1950.2239453125
139,A320,generated_CVAE,285.7966005249023,11959.93543359375,1436.5311326747158,1766.70556640625
140,A320,generated_CVAE,286.24873596191406,12021.64000390625,1460.3609498156145,1851.137109375
141,A320,generated_CVAE,286.6969851074219,12088.344271484375,1486.2994467465414,2001.12802734375
142,A320,generated_CVAE,287.09527099609375,12156.3778046875,1513.6307609842952,2041.00599609375
143,A320,generated_CVAE,287.49619732666014,12218.227009765626,1537.7571115597534,1855.47615234375
144,A320,generated_CVAE,287.8412351074219,12281.649341796876,1561.3110062867765,1902.6699609375
145,A320,generated_CVAE,288.2255574645996,12343.437806640624,1582.764442197717,1853.6539453125
146,A320,generated_CVAE,288.4980918884277,12410.746154296876,1607.0197474980366,2019.2504296875
147,A320,generated_CVAE,288.77607189941403,12475.340662109375,1631.8756318595044,1937.835234375
148,A320,generated_CVAE,289.00916290283203,12543.170029296874,1651.178229746517,2034.881015625
149,A320,generated_CVAE,289.2558777770996,12612.04069140625,1669.3576573667767,2066.11986328125
150,A320,generated_CVAE,289.42571044921874,12682.895453125,1694.7082223668053,2125.6428515625
151,A320,generated_CVAE,289.63624829101565,12749.952599609374,1717.2618775387266,2011.71439453125
152,A320,generated_CVAE,289.8438804321289,12822.89744921875,1743.314034766184,2188.34548828125
153,A320,generated_CVAE,290.10036416625974,12892.44091796875,1765.7216035259441,2086.3040625
154,A320,generated_CVAE,290.349007019043,12958.353458984375,1785.7451856909372,1977.37623046875
155,A320,generated_CVAE,290.6375076599121,13025.426994140626,1808.1671745574288,2012.2060546875
156,A320,generated_CVAE,290.88561114501954,13094.52641796875,1828.120243325308,2072.98271484375
157,A320,generated_CVAE,291.15286297607423,13161.132435546875,1846.8601349777325,1998.18052734375
158,A320,generated_CVAE,291.338072845459,13230.504091796874,1864.4427086327487,2081.1496875
159,A320,generated_CVAE,291.52858654785155,13300.020103515624,1882.8551919720562,2085.4803515625
160,A320,generated_CVAE,291.6993904724121,13368.878791015624,1902.0285824144198,2065.760625
161,A320,generated_CVAE,291.8675641479492,13436.76323046875,1919.9457559241625,2036.53318359375
162,A320,generated_CVAE,292.0523818359375,13506.80994140625,1937.5853928358022,2101.401328125
163,A320,generated_CVAE,292.2143204650879,13578.0278359375,1958.9962748869982,2136.5368359375
164,A320,generated_CVAE,292.31854556274413,13648.180224609376,1974.619160746017,2104.57166015625
165,A320,generated_CVAE,292.4471663818359,13717.657751953126,1992.3984736140058,2084.3258203125
166,A320,generated_CVAE,292.59005770874023,13782.5297578125,2011.4985043065865,1946.16017578125
167,A320,generated_CVAE,292.75163323974607,13847.48733203125,2031.1381328966013,1948.7272265625
168,A320,generated_CVAE,292.87709490966796,13916.82504296875,2054.9898723161145,2080.131328125
169,A320,generated_CVAE,292.9447843322754,13988.7603828125,2074.5692889804573,2158.0601953125
170,A320,generated_CVAE,293.0907481994629,14056.161615234376,2093.454629435539,2022.03697265625
171,A320,generated_CVAE,293.1995075378418,14127.62959765625,2113.1244186449685,2144.03947265625
172,A320,generated_CVAE,293.3167304382324,14195.69454296875,2129.16690122337,2041.948359375
173,A320,generated_CVAE,293.39451223754884,14267.474669921876,2147.430436229088,2153.40380859375
174,A320,generated_CVAE,293.4857915649414,14339.821615234376,2164.7786809474073,2170.408359375
175,A320,generated_CVAE,293.6022487487793,14407.46021875,2180.6542150414075,2029.15810546875
176,A320,generated_CVAE,293.6556185913086,14479.738548828125,2195.0187129061533,2168.34990234375
177,A320,generated_CVAE,293.7417615966797,14550.532162109375,2212.0273784839396,2123.8083984375
178,A320,generated_CVAE,293.931029296875,14616.81357421875,2227.541575887192,1988.44236328125
179,A320,generated_CVAE,294.0377307739258,14687.053658203125,2246.90602238865,2107.20251953125
180,A320,generated_CVAE,294.03783303833006,14754.088337890626,2262.0744590741765,2011.040390625
181,A320,generated_CVAE,294.2877668457031,14815.18853125,2282.9026874393935,1833.00580078125
182,A320,generated_CVAE,294.45536740112306,14878.481341796874,2298.8425476249795,1898.78431640625
183,A320,generated_CVAE,294.4778600463867,14945.714025390625,2312.0899808951544,2016.9805078125
184,A320,generated_CVAE,294.524875579834,15014.593447265624,2329.1337363168273,2066.38265625
185,A320,generated_CVAE,294.6080451965332,15085.6207578125,2347.1169144925652,2130.81931640625
186,A320,generated_CVAE,294.6520179443359,15154.767615234376,2364.7657697154773,2074.40572265625
187,A320,generated_CVAE,294.7277092590332,15222.540939453125,2380.7780587551583,2033.1997265625
188,A320,generated_CVAE,294.75342391967774,15296.198091796876,2401.926871055073,2209.7145703125
189,A320,generated_CVAE,294.7636637878418,15369.7941171875,2425.0169424542523,2207.88076171875
190,A320,generated_CVAE,294.82792581176756,15438.38543359375,2440.201394733431,2057.7394921875
191,A320,generated_CVAE,294.8884641113281,15507.127416015624,2458.4763705497667,2062.25947265625
192,A320,generated_CVAE,295.0064155578613,15571.10421875,2476.740640147025,1919.30408203125
193,A320,generated_CVAE,295.07085180664063,15639.70140625,2493.248412051374,2057.915625
194,A320,generated_CVAE,295.10627130126954,15707.076908203126,2512.9367384614175,2021.26505859375
195,A320,generated_CVAE,295.1878578491211,15774.938228515624,2530.036228306573,2035.839609375
196,A320,generated_CVAE,295.26522320556643,15843.6404375,2547.560802848326,2061.06626953125
197,A320,generated_CVAE,295.3041805419922,15909.98488671875,2562.8126508022156,1990.3334765625
198,A320,generated_CVAE,295.33059100341796,15976.6541953125,2578.089239596857,2000.0792578125
199,A320,generated_CVAE,295.4293551330566,16046.1615,2595.3619457769873,2085.219140625
200,A320,generated_CVAE,295.49765869140623,16111.64848046875,2610.9169004470027,1964.6094140625
201,A320,generated_CVAE,295.4939516296387,16180.800412109375,2627.863442775969,2074.55794921875
202,A320,generated_CVAE,295.53415701293943,16247.760615234374,2644.27604745299,2008.80609375
203,A320,generated_CVAE,295.55643795776365,16315.30053125,2661.2493114016006,2026.19748046875
204,A320,generated_CVAE,295.5928417663574,16384.523515625,2677.2088825390956,2076.68953125
205,A320,generated_CVAE,295.6207011413574,16456.903935546874,2694.6474801639906,2171.41259765625
206,A320,generated_CVAE,295.64728732299807,16526.890833984377,2712.166428847633,2099.606953125
207,A320,generated_CVAE,295.66537460327146,16592.5019609375,2727.7463069139894,1968.33380859375
208,A320,generated_CVAE,295.6977543640137,16661.342978515626,2745.8132765672153,2065.23052734375
209,A320,generated_CVAE,295.79392626953126,16726.679693359376,2762.0971805654813,1960.1014453125
210,A320,generated_CVAE,295.85861840820314,16791.364681640625,2777.7235946191063,1940.5496484375
211,A320,generated_CVAE,295.9092277526855,16856.242248046874,2791.040724942436,1946.3269921875
212,A320,generated_CVAE,295.9373590087891,16921.859970703124,2806.3648013993547,1968.5316796875
213,A320,generated_CVAE,295.99105194091794,16989.837677734376,2818.507871786291,2039.3312109375
214,A320,generated_CVAE,296.02135162353517,17060.08679296875,2832.402347013996,2107.47345703125
215,A320,generated_CVAE,296.0235484008789,17124.717134765626,2850.133126506155,1938.91025390625
216,A320,generated_CVAE,296.07982223510743,17190.55082421875,2866.536086542391,1975.01068359375
217,A320,generated_CVAE,296.15080709838867,17255.6130546875,2881.4762894989326,1951.8669140625
218,A320,generated_CVAE,296.1624141845703,17323.165025390626,2896.5123122981477,2026.55912109375
219,A320,generated_CVAE,296.1757093505859,17390.58373828125,2913.2517836454263,2022.56138671875
220,A320,generated_CVAE,296.191061920166,17456.655060546876,2928.0312782295196,1982.13966796875
221,A320,generated_CVAE,296.2043739318848,17518.672384765625,2944.502076055757,1860.5197265625
222,A320,generated_CVAE,296.26099609375,17590.9457265625,2956.332660657516,2168.20025390625
223,A320,generated_CVAE,296.27140466308595,17659.0793125,2969.4549666696107,2044.007578125
224,A320,generated_CVAE,296.2971439819336,17724.0248984375,2984.3164649068694,1948.367578125
225,A320,generated_CVAE,296.3136226806641,17790.148904296875,2994.461143276671,1983.72017578125
226,A320,generated_CVAE,296.35925189208984,17856.32623046875,3004.864717760873,1985.31978515625
227,A320,generated_CVAE,296.3578098144531,17923.074759765626,3018.528687848231,2002.45587890625
228,A320,generated_CVAE,296.37422146606445,17986.97078515625,3032.8935667380474,1916.88076171875
229,A320,generated_CVAE,296.3864537963867,18052.635751953127,3044.520754265035,1969.94900390625
230,A320,generated_CVAE,296.418124206543,18119.218439453125,3056.0425685921846,1997.480625
231,A320,generated_CVAE,296.42735037231444,18183.59237109375,3067.274026359945,1931.21794921875
232,A320,generated_CVAE,296.4531303710938,18248.191861328123,3078.9178351857663,1937.98470703125
233,A320,generated_CVAE,296.49413229370117,18310.43471484375,3089.7241340176515,1867.28560546875
234,A320,generated_CVAE,296.55401736450193,18372.116373046876,3098.428702743019,1850.44974609375
235,A320,generated_CVAE,296.60385934448243,18435.630203125,3106.615825163068,1905.41490234375
236,A320,generated_CVAE,296.61657147216795,18503.18185546875,3117.2306700841773,2026.5495703125
237,A320,generated_CVAE,296.622274810791,18568.40184375,3128.9922937477018,1956.5996484375
238,A320,generated_CVAE,296.638466003418,18633.85980078125,3141.723771076077,1963.7387109375
239,A320,generated_CVAE,296.6881893310547,18697.038298828124,3150.8940313293424,1895.35494140625
240,A320,generated_CVAE,296.71809817504885,18759.696267578125,3160.4355488842893,1879.7390625
241,A320,generated_CVAE,296.7518341369629,18823.22639453125,3171.3767758103213,1905.90380859375
242,A320,generated_CVAE,296.8014546203613,18885.0485703125,3181.3761605825007,1854.6652734375
243,A320,generated_CVAE,296.8156614685059,18949.024416015625,3191.90825966552,1919.27537109375
244,A320,generated_CVAE,296.851568572998,19012.46058203125,3201.7475208960004,1903.08498046875
245,A320,generated_CVAE,296.8794771549936,19081.37046162638,3210.247740151331,1885.7755550162826
246,A320,generated_CVAE,296.94019823705025,19140.54095691383,3217.4053764654823,1775.114858623497
247,A320,generated_CVAE,296.99169961627354,19201.82593898735,3224.4640259910266,1838.5494622056613
248,A320,generated_CVAE,297.01739569226345,19263.66209371869,3232.0176297573626,1855.0846419401303
249,A320,generated_CVAE,297.0569699885611,19325.61058053607,3238.41576172586,1858.4546045215432
250,A320,generated_CVAE,297.13706172109846,19389.485148030435,3247.1908787261345,1916.2370248309119
251,A320,generated_CVAE,297.20720707772966,19450.768429436997,3255.888921667942,1838.4984421968938
252,A320,generated_CVAE,297.25345521364994,19516.57245937187,3263.990789073425,1974.1208980460922
253,A320,generated_CVAE,297.317366972715,19577.551252896417,3273.779347134196,1829.3638057364728
254,A320,generated_CVAE,297.32672670663123,19643.212357241468,3282.430771361247,1846.0781602974398
255,A320,generated_CVAE,297.36872557368144,19707.014870026982,3288.546261117597,1914.075383565512
256,A320,generated_CVAE,297.3907326711735,19767.382957903672,3297.8150740238784,1847.9930559922032
257,A320,generated_CVAE,297.423761962645,19829.071878536844,3305.917965240406,1850.6676189952213
258,A320,generated_CVAE,297.4738384530818,19890.762940926812,3314.147539153782,1850.7318716989437
259,A320,generated_CVAE,297.4108915944253,19961.108540196572,3318.5908953396615,1842.4916322769657
0,A320,generated_CVAE_centroid,156.3615264892578,2532.201416015625,,3766.39892578125
1,A320,generated_CVAE_centroid,156.78378295898438,2657.748046875,,3766.39892578125
2,A320,generated_CVAE_centroid,156.5415496826172,2760.438232421875,,3080.70556640625
3,A320,generated_CVAE_centroid,156.6539764404297,2823.759765625,,1899.64599609375
4,A320,generated_CVAE_centroid,156.7663116455078,2887.0810546875,,1899.638671875
5,A320,generated_CVAE_centroid,156.45989990234375,2934.55322265625,,1424.1650390625
6,A320,generated_CVAE_centroid,156.15289306640625,2982.025634765625,,1424.17236328125
7,A320,generated_CVAE_centroid,156.53155517578125,3104.981201171875,,3688.6669921875
8,A320,generated_CVAE_centroid,156.8519744873047,3147.3017578125,,1269.61669921875
9,A320,generated_CVAE_centroid,157.17337036132812,3189.6220703125,,1269.609375
10,A320,generated_CVAE_centroid,158.18478393554688,3282.991455078125,,2801.08154296875
11,A320,generated_CVAE_centroid,158.661376953125,3318.095703125,,1053.12744140625
12,A320,generated_CVAE_centroid,159.13735961914062,3353.2001953125,,1053.134765625
13,A320,generated_CVAE_centroid,159.61355590820312,3388.304443359375,,1053.12744140625
14,A320,generated_CVAE_centroid,162.50961303710938,3436.32958984375,,1440.75439453125
15,A320,generated_CVAE_centroid,163.6435089111328,3444.313720703125,,239.52392578125
16,A320,generated_CVAE_centroid,165.25479125976562,3480.087890625,,1073.22509765625
17,A320,generated_CVAE_centroid,166.86537170410156,3515.86181640625,,1073.2177734375
18,A320,generated_CVAE_centroid,170.26686096191406,3554.975830078125,,1173.42041015625
19,A320,generated_CVAE_centroid,171.91012573242188,3590.5947265625,,1068.56689453125
20,A320,generated_CVAE_centroid,173.55287170410156,3626.21337890625,,1068.5595703125
21,A320,generated_CVAE_centroid,175.5482940673828,3654.51416015625,,849.0234375
22,A320,generated_CVAE_centroid,177.54183959960938,3682.81494140625,,849.0234375
23,A320,generated_CVAE_centroid,181.39427185058594,3742.978759765625,,1804.91455078125
24,A320,generated_CVAE_centroid,183.1897735595703,3768.490234375,,765.34423828125
25,A320,generated_CVAE_centroid,184.98477172851562,3794.00146484375,,765.3369140625
26,A320,generated_CVAE_centroid,188.77166748046875,3846.0654296875,,1561.9189453125
27,A320,generated_CVAE_centroid,190.72341918945312,3882.12646484375,,1081.8310546875
28,A320,generated_CVAE_centroid,192.6723175048828,3918.1875,,1081.8310546875
29,A320,generated_CVAE_centroid,194.8260498046875,3949.26953125,,932.4609375
30,A320,generated_CVAE_centroid,196.9774169921875,3980.351806640625,,932.46826171875
31,A320,generated_CVAE_centroid,201.27725219726562,3973.3837890625,,-209.04052734375
32,A320,generated_CVAE_centroid,205.57786560058594,3966.415771484375,,-209.04052734375
33,A320,generated_CVAE_centroid,209.6721954345703,4057.24267578125,,2724.80712890625
34,A320,generated_CVAE_centroid,212.18711853027344,4074.41455078125,,515.15625
35,A320,generated_CVAE_centroid,214.7005157470703,4091.586669921875,,515.16357421875
36,A320,generated_CVAE_centroid,217.12118530273438,4138.28564453125,,1400.96923828125
37,A320,generated_CVAE_centroid,219.53952026367188,4184.98486328125,,1400.9765625
38,A320,generated_CVAE_centroid,224.2526092529297,4236.35205078125,,1541.015625
39,A320,generated_CVAE_centroid,226.4192657470703,4272.5166015625,,1084.9365234375
40,A320,generated_CVAE_centroid,228.5841827392578,4308.681640625,,1084.951171875
41,A320,generated_CVAE_centroid,230.99258422851562,4336.3974609375,,831.474609375
42,A320,generated_CVAE_centroid,233.39959716796875,4364.11279296875,,831.4599609375
43,A320,generated_CVAE_centroid,237.5611572265625,4433.376953125,,2077.9248046875
44,A320,generated_CVAE_centroid,239.7364501953125,4477.013671875,,1309.1015625
45,A320,generated_CVAE_centroid,241.90940856933594,4520.65087890625,,1309.1162109375
46,A320,generated_CVAE_centroid,244.77047729492188,4598.74755859375,,2342.900390625
47,A320,generated_CVAE_centroid,245.4849090576172,4735.5107421875,,4102.8955078125
48,A320,generated_CVAE_centroid,246.19622802734375,4872.27392578125,,4102.8955078125
49,A320,generated_CVAE_centroid,249.14309692382812,4966.36669921875,,2822.783203125
50,A320,generated_CVAE_centroid,249.98333740234375,5025.26513671875,,1766.953125
51,A320,generated_CVAE_centroid,250.82228088378906,5084.16357421875,,1766.953125
