,typecode,generated,CAS,altitude
87,B738,generated,248.5640318145752,11052.035204833985
88,B738,generated,249.12104655456542,11108.992411376954
89,B738,generated,249.61420655822755,11188.352412841798
90,B738,generated,250.14507691955566,11263.822852294921
91,B738,generated,250.73507133483886,11331.77979272461
92,B738,generated,251.29810208129882,11407.51075805664
93,B738,generated,251.86660902404785,11483.186350341797
94,B738,generated,252.53303082275391,11558.400061767577
95,B738,generated,253.17711793518066,11628.868591552735
96,B738,generated,253.93720204162597,11687.429743408204
97,B738,generated,254.52458898305892,11751.529588134767
98,B738,generated,255.2827391142845,11811.982523681641
99,B738,generated,256.0350500128269,11879.355502685547
100,B738,generated,256.7785179834366,11943.341592041015
101,B738,generated,257.43595288944243,12043.323399658204
102,B738,generated,258.19769699954986,12101.93316430664
103,B738,generated,258.9202707285285,12173.493132080079
104,B738,generated,259.7241891411543,12228.771362060546
105,B738,generated,260.5976074490547,12298.938556884767
106,B738,generated,261.2447390565872,12391.847126708984
107,B738,generated,261.9955956001282,12455.454156982421
108,B738,generated,262.67790097236633,12532.948900146484
109,B738,generated,263.3690660514832,12597.84338647461
110,B738,generated,264.0923361988068,12657.715250976562
111,B738,generated,264.78163094711306,12722.393557617188
112,B738,generated,265.3624181098938,12815.895521484375
113,B738,generated,266.03924560165405,12886.789157226562
114,B738,generated,266.6848567237854,12960.472311035157
115,B738,generated,267.1897112350464,13055.470031738281
116,B738,generated,267.775138130188,13130.270194335937
117,B738,generated,268.32120807266233,13207.428928710937
118,B738,generated,268.71382402420045,13318.77490185547
119,B738,generated,269.170571269989,13405.692597167968
120,B738,generated,269.59722668457033,13499.972059570313
121,B738,generated,270.05755742645266,13579.698395019532
122,B738,generated,270.50275746917725,13652.099282226562
123,B738,generated,271.00396328735354,13713.278854980468
124,B738,generated,271.45799321746824,13784.975471191407
125,B738,generated,271.82398553466794,13869.945003417968
126,B738,generated,272.2117138061523,13949.620032226563
127,B738,generated,272.5844587249756,14022.901469726563
128,B738,generated,272.9471667633057,14105.030427246094
129,B738,generated,273.2927243347168,14190.956956054688
130,B738,generated,273.54990522003175,14262.07584033203
131,B738,generated,273.8682504653931,14352.016323242187
132,B738,generated,274.2102885665894,14432.838631347657
133,B738,generated,274.6172070541382,14497.928137695313
134,B738,generated,275.0185707015991,14550.876828613282
135,B738,generated,275.1886922988892,14665.74861376953
136,B738,generated,275.4908042907715,14753.93715576172
137,B738,generated,275.90724543762207,14817.905635253906
138,B738,generated,276.2918571929932,14882.415272460938
139,B738,generated,276.61897274780273,14954.320852539062
140,B738,generated,276.91480281066896,15038.399739257813
141,B738,generated,277.262955078125,15106.259739257812
142,B738,generated,277.5480634613037,15181.877029296875
143,B738,generated,277.8931480102539,15243.3813359375
144,B738,generated,278.10633937072754,15331.116239257812
145,B738,generated,278.431280670166,15388.712434570312
146,B738,generated,278.74546810913085,15453.19364453125
147,B738,generated,278.83389802551267,15567.33705810547
148,B738,generated,279.1254940032959,15625.440672363282
149,B738,generated,279.3491170654297,15691.738510253906
150,B738,generated,279.53084663391115,15775.996797363281
151,B738,generated,279.8268371734619,15838.659286132812
152,B738,generated,280.01504721069335,15920.781022460938
153,B738,generated,280.2877764892578,15981.648004882813
154,B738,generated,280.57501979064943,16038.028295410157
155,B738,generated,280.72738607788085,16126.028867675781
156,B738,generated,280.9057123260498,16209.179520019532
157,B738,generated,281.1816316833496,16264.345209960937
158,B738,generated,281.3147833862305,16349.226092285156
159,B738,generated,281.5566855926514,16427.84870654297
160,B738,generated,281.6729435424805,16511.658443847657
161,B738,generated,281.8698437652588,16573.84385449219
162,B738,generated,281.9203914794922,16672.221037109375
163,B738,generated,282.1101008605957,16739.081517578124
164,B738,generated,282.3184257354736,16811.48361328125
165,B738,generated,282.51704821777344,16884.363017578125
166,B738,generated,282.6814853515625,16962.02941113281
167,B738,generated,282.85189248657224,17032.382041992187
168,B738,generated,282.9414750518799,17115.311469726563
169,B738,generated,283.0786575012207,17190.052495117186
170,B738,generated,283.1014114074707,17289.206873046875
171,B738,generated,283.1459679107666,17378.504650390623
172,B738,generated,283.24311976623534,17454.22818359375
173,B738,generated,283.29802557373046,17540.63835595703
174,B738,generated,283.41410450744627,17615.321869384767
175,B738,generated,283.5798311767578,17681.08896191406
176,B738,generated,283.65595599365236,17757.4008515625
177,B738,generated,283.73626368713377,17832.19096582031
178,B738,generated,283.8030847167969,17913.630750488283
179,B738,generated,283.9011205291748,17983.823649414062
180,B738,generated,283.9639138488769,18060.01176074219
181,B738,generated,284.0309051208496,18129.867268554688
182,B738,generated,284.15665394592287,18200.446307128906
183,B738,generated,284.2943399658203,18257.74979345703
184,B738,generated,284.29168437194824,18342.32385546875
185,B738,generated,284.33441996765134,18419.30177734375
186,B738,generated,284.36167785644534,18493.922811523436
187,B738,generated,284.45168785095217,18559.3502109375
188,B738,generated,284.49238664245604,18631.177060546874
189,B738,generated,284.5913895568848,18690.66233984375
190,B738,generated,284.5959218139648,18769.108741210937
191,B738,generated,284.7088632202148,18823.4777578125
192,B738,generated,284.757848526001,18888.829140625
193,B738,generated,284.78146490478514,18960.203259765625
194,B738,generated,284.85383168029784,19028.2656875
195,B738,generated,284.86898164367676,19103.357291992186
196,B738,generated,284.9137935638428,19170.909125976563
197,B738,generated,285.01122030639647,19228.544681640626
198,B738,generated,285.0557373657227,19297.562000976563
199,B738,generated,285.0870786590576,19364.898775390626
200,B738,generated,285.1106728668213,19434.088134765625
201,B738,generated,285.1437743835449,19503.01462402344
202,B738,generated,285.19613194274905,19565.256694335938
203,B738,generated,285.2775687866211,19626.274036132814
204,B738,generated,285.3534586486816,19689.08581640625
205,B738,generated,285.353976272583,19767.442521484376
206,B738,generated,285.37812915039063,19836.239489257812
207,B738,generated,285.30261878967286,19925.76065722656
0,B738,flown,163.72632243656363,3254.8541666666692
1,B738,flown,165.27783516779903,3340.828125
2,B738,flown,166.5191968256749,3397.447291666667
3,B738,flown,168.01132138447562,3463.292499999998
4,B738,flown,169.90414452700028,3525.4363392857163
5,B738,flown,171.82718193816916,3578.2483035714276
6,B738,flown,173.98731586091822,3632.90238095238
7,B738,flown,176.46317537501335,3684.268690476193
8,B738,flown,178.92466543758508,3730.4410416666674
9,B738,flown,181.56170918368008,3776.498125
10,B738,flown,184.41577279667106,3822.380624999996
11,B738,flown,187.21197868390837,3865.36625
12,B738,flown,190.01488821806961,3909.1785416666653
13,B738,flown,192.89271539137067,3953.0820535714333
14,B738,flown,195.8061810535578,3997.2707738095246
15,B738,flown,198.65920922795448,4043.292023809525
16,B738,flown,201.4681702086112,4091.6153571428513
17,B738,flown,204.20567003723963,4145.124702380956
18,B738,flown,206.76106079173096,4194.525833333331
19,B738,flown,209.280724384296,4246.13
20,B738,flown,211.70583258374856,4299.227410714285
21,B738,flown,214.0981866801866,4355.316279761907
22,B738,flown,216.38734190370414,4414.298869047617
23,B738,flown,218.5365174177987,4473.988958333332
24,B738,flown,220.64236270599733,4538.431249999999
25,B738,flown,222.560066697724,4603.429166666663
26,B738,flown,224.41169073122765,4670.403779761908
27,B738,flown,226.1887884323925,4739.788214285715
28,B738,flown,227.80123459676992,4809.4886904761925
29,B738,flown,229.3721682958627,4881.555505952376
30,B738,flown,230.79568260056465,4955.1703869047615
31,B738,flown,232.15401940863822,5031.085565476193
32,B738,flown,233.4337576546261,5109.549672619044
33,B738,flown,234.55178035707908,5190.83077380952
34,B738,flown,235.57489557676956,5272.5744047619055
35,B738,flown,236.47370837348907,5357.021130952378
36,B738,flown,237.29005341460564,5447.316547619047
37,B738,flown,238.06744959180244,5537.781567460317
38,B738,flown,238.72092151622203,5627.173521825397
39,B738,flown,239.32417832249467,5718.105714285713
40,B738,flown,239.90504897330538,5811.089355158732
41,B738,flown,240.43647503296324,5903.526934523806
42,B738,flown,240.89977984053502,5997.290079365079
43,B738,flown,241.32321194770756,6097.742013888885
44,B738,flown,241.73108804511733,6193.892509920637
45,B738,flown,242.05183876905602,6290.769613095244
46,B738,flown,242.38618564251794,6389.372827380948
47,B738,flown,242.66438847935189,6488.112321428575
48,B738,flown,242.9518035586558,6585.517797619054
49,B738,flown,243.23867224656252,6682.897916666675
50,B738,flown,243.4930059336367,6782.0241666666725
51,B738,flown,243.72084662695056,6878.033184523802
52,B738,flown,243.94970623914782,6975.881855158732
53,B738,flown,244.1648731944513,7075.84091269842
54,B738,flown,244.33880341663075,7178.644523809524
55,B738,flown,244.55875355413045,7278.435833333334
56,B738,flown,244.7404739158742,7374.849315476183
57,B738,flown,244.909581189472,7474.083630952387
58,B738,flown,245.08034316995855,7574.809047619042
59,B738,flown,245.1792617843567,7675.221739718617
60,B738,flown,245.32831580955627,7775.456306818177
61,B738,flown,245.48396726776943,7872.953069985573
62,B738,flown,245.59890254942007,7969.479700577205
63,B738,flown,245.72433587284445,8067.326420454542
64,B738,flown,245.82772193086436,8164.4473809523815
65,B738,flown,245.92259797050565,8257.000714285714
66,B738,flown,245.9863754893003,8357.15449404762
67,B738,flown,246.06133907257225,8452.716478174598
68,B738,flown,246.10600694290704,8551.381349206351
69,B738,flown,246.15375037232536,8647.438333333328
70,B738,flown,246.22117574417632,8741.57601190476
71,B738,flown,246.31768310299458,8833.663303571433
72,B738,flown,246.39588473086422,8927.300148809529
73,B738,flown,246.4637916569933,9024.575654761911
74,B738,flown,246.58896795377436,9114.031577380953
75,B738,flown,246.67623117612104,9203.677708333333
76,B738,flown,246.7857634693021,9291.567708333343
77,B738,flown,246.91624550845398,9379.521875000004
78,B738,flown,247.04997123363097,9467.095416666667
79,B738,flown,247.14744679144476,9554.42357142857
80,B738,flown,247.30394662954623,9640.818581349216
81,B738,flown,247.45347425660015,9733.621716269849
82,B738,flown,247.61742388526682,9820.13526785714
83,B738,flown,247.83547966702326,9904.59687500002
84,B738,flown,248.07987399369688,9987.153124999997
85,B738,flown,248.35658022472026,10069.84479166667
86,B738,flown,248.65554095036254,10150.731666666676
87,B738,flown,248.97643438986415,10229.244583333342
88,B738,flown,249.36059440000417,10309.257500000003
89,B738,flown,249.77934003786842,10384.363541666677
90,B738,flown,250.26777986920771,10459.906249999996
91,B738,flown,250.76930641553645,10533.6875
92,B738,flown,251.2655368032082,10606.03506944445
93,B738,flown,251.83496528262725,10676.66493055555
94,B738,flown,252.41118752352793,10745.209513888893
95,B738,flown,252.98862982199356,10817.216498015881
96,B738,flown,253.58856852538017,10886.915565476189
97,B738,flown,254.21623388229202,10955.682291666662
98,B738,flown,254.84239665323585,11025.400892857147
99,B738,flown,255.43730334721724,11092.664325396827
100,B738,flown,256.0997210929461,11159.564513888892
101,B738,flown,256.78263208095024,11226.551904761902
102,B738,flown,257.4338038472365,11292.234255952366
103,B738,flown,258.0748274555042,11356.314077380961
104,B738,flown,258.7457848321164,11422.26056547619
105,B738,flown,259.4522330965215,11492.149255952387
106,B738,flown,260.128825436464,11558.810416666662
107,B738,flown,260.78325573724675,11627.521230158716
108,B738,flown,261.43962960967815,11692.919990079376
109,B738,flown,262.0941685948568,11757.275625000022
110,B738,flown,262.757216709778,11829.804374999994
111,B738,flown,263.3713457072883,11897.334374999999
112,B738,flown,264.04921644742296,11962.914166666667
113,B738,flown,264.68279286428634,12031.26055555557
114,B738,flown,265.27692211082626,12105.059027777765
115,B738,flown,265.90734393790655,12173.140624999996
116,B738,flown,266.4639390275013,12241.50354166667
117,B738,flown,267.0329918854723,12308.368541666661
118,B738,flown,267.5669604099922,12381.068244047621
119,B738,flown,268.05639030868974,12450.242872899173
120,B738,flown,268.604448342128,12519.200091036411
121,B738,flown,269.1060649378515,12594.60381302522
122,B738,flown,269.5844950836514,12673.15516806723
123,B738,flown,270.0755911071923,12742.208814775902
124,B738,flown,270.5697573518386,12812.85753676471
125,B738,flown,271.02992420069324,12886.05996323531
126,B738,flown,271.519236068427,12954.006973039224
127,B738,flown,271.9970510934486,13025.364166666663
128,B738,flown,272.46986599353374,13097.786874999998
129,B738,flown,272.9324153760834,13167.595416666672
130,B738,flown,273.3829379423919,13240.997708333321
131,B738,flown,273.78442007201465,13313.413541666658
132,B738,flown,274.1747338387828,13386.102380952378
133,B738,flown,274.5573472852464,13461.415625000014
134,B738,flown,274.8895783017338,13537.695486111099
135,B738,flown,275.27367639855623,13611.006250000013
136,B738,flown,275.60465428465795,13685.417638888879
137,B738,flown,275.9004473164197,13758.03083333334
138,B738,flown,276.21098578991865,13832.980208333325
139,B738,flown,276.48802976023154,13911.483541666666
140,B738,flown,276.7360671940512,13988.341874999993
141,B738,flown,276.97742632357824,14067.35666666667
142,B738,flown,277.2129450154233,14142.781428571425
143,B738,flown,277.4126885659813,14220.144761904758
144,B738,flown,277.6241820260306,14297.597886904763
145,B738,flown,277.83180876621657,14373.880863095228
146,B738,flown,278.034392469247,14451.344553571425
147,B738,flown,278.23333466854746,14535.829583333329
148,B738,flown,278.45193787431907,14611.166726190495
149,B738,flown,278.68318532529037,14688.494970238104
150,B738,flown,278.93416357106423,14765.476666666656
151,B738,flown,279.16335791997864,14840.213809523813
152,B738,flown,279.38162828501714,14915.001904761897
153,B738,flown,279.5558787185742,15001.675606685
154,B738,flown,279.78303489007646,15078.832364926742
155,B738,flown,279.99437445051166,15153.874404761895
156,B738,flown,280.1820937381531,15234.859152930401
157,B738,flown,280.39799204947474,15310.050911172168
158,B738,flown,280.57273425851656,15397.004622252764
159,B738,flown,280.78073292532264,15476.829363095227
160,B738,flown,280.9574595507429,15553.992083333342
161,B738,flown,281.15723926165197,15631.284178571419
162,B738,flown,281.30681590332813,15715.324583333319
163,B738,flown,281.4852484787379,15791.077916666682
164,B738,flown,281.64120085961366,15870.06041666665
165,B738,flown,281.8017991757998,15946.531250000011
166,B738,flown,281.96065455825016,16025.197916666653
167,B738,flown,282.0935320370258,16108.351041666676
168,B738,flown,282.1951062897932,16186.187812499997
169,B738,flown,282.31023140105964,16264.145833333328
170,B738,flown,282.3982983913527,16348.425833333336
171,B738,flown,282.5114238502032,16424.141874999983
172,B738,flown,282.5887108072395,16507.09255952382
173,B738,flown,282.6753590552131,16588.85636904762
174,B738,flown,282.7644468353216,16666.97598214284
175,B738,flown,282.8572875428013,16743.913303571415
176,B738,flown,282.9562148789202,16822.546339285727
177,B738,flown,283.06507548421786,16897.159166666665
178,B738,flown,283.1406213942872,16973.22069444444
179,B738,flown,283.2685079873842,17058.413918650793
180,B738,flown,283.3408556218284,17136.99886904762
181,B738,flown,283.42076622133186,17213.25008928572
182,B738,flown,283.49592938764687,17290.426056547607
183,B738,flown,283.55661145443014,17368.540148809523
184,B738,flown,283.62344534962125,17447.529077380947
185,B738,flown,283.67039520725905,17525.852589285718
186,B738,flown,283.72812697584396,17602.558273809525
187,B738,flown,283.8020789737387,17681.754999999994
188,B738,flown,283.8723024002985,17758.58104166666
189,B738,flown,283.91485610982255,17835.045416666693
190,B738,flown,283.96341733300426,17912.76062499998
191,B738,flown,284.01814837075455,17990.757291666658
192,B738,flown,284.06262645485594,18069.040246212127
193,B738,flown,284.12333007706195,18146.72820075758
194,B738,flown,284.1540423434567,18228.097228084436
195,B738,flown,284.2219486059061,18303.116612554102
196,B738,flown,284.2713397324228,18377.473579545458
197,B738,flown,284.3056199975665,18454.13200487013
198,B738,flown,284.3466717364194,18530.402426046177
199,B738,flown,284.42513929979555,18605.7941468254
200,B738,flown,284.47370552966044,18683.61006944445
201,B738,flown,284.5419552513442,18758.567852182532
202,B738,flown,284.55460677166934,18837.86000992064
203,B738,flown,284.6084254312858,18909.344980158734
204,B738,flown,284.6830339031243,18984.075972222206
205,B738,flown,284.74134545340456,19057.73183226494
206,B738,flown,284.77407741848975,19132.553744658144
207,B738,flown,284.8472143581617,19205.474431561088
208,B738,flown,284.90345596300983,19277.98486472474
209,B738,flown,284.95757263932,19352.29853318251
210,B738,flown,284.996425155628,19426.0988621795
211,B738,flown,285.0441627313006,19504.078625700284
212,B738,flown,285.099521246582,19576.04150560225
213,B738,flown,285.138711052014,19650.495635504205
214,B738,flown,285.2076642715684,19724.26893382352
215,B738,flown,285.2663506824502,19798.379107142864
216,B738,flown,285.31328777559037,19870.069702380973
217,B738,flown,285.35903141597936,19943.47560515873
